Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Year,Month,Day,DayOfWeek,WeekOfYear,IsWeekend,Lag_1,Lag_7,Lag_14,Lag_30,Rolling_Mean_7,Rolling_Mean_30
2022-05-28,S001,P0007,Toys,North,263,240,154,232.97,96.35,0,Snowy,1,93.82,Summer,2022,5,28,5,21,1,91.0,8.0,369.0,425.0,145.57142857142858,155.3
2022-05-29,S001,P0007,Clothing,South,354,45,179,54.5,15.63,5,Rainy,0,13.77,Spring,2022,5,29,6,21,1,240.0,61.0,303.0,91.0,178.71428571428572,149.13333333333333
2022-05-30,S001,P0007,Electronics,West,273,65,154,84.53,54.76,20,Sunny,0,56.28,Autumn,2022,5,30,0,22,0,45.0,112.0,177.0,158.0,176.42857142857142,147.6
2022-05-31,S001,P0007,Toys,East,451,440,125,432.7,77.2,20,Snowy,1,80.3,Winter,2022,5,31,1,22,0,65.0,231.0,353.0,38.0,169.71428571428572,144.5
2022-06-01,S001,P0007,Groceries,East,174,80,96,84.55,66.24,5,Rainy,0,66.84,Autumn,2022,6,1,2,22,0,440.0,354.0,133.0,134.0,199.57142857142858,157.9
2022-06-02,S001,P0007,Toys,South,213,34,198,25.84,86.34,0,Cloudy,1,88.94,Winter,2022,6,2,3,22,0,80.0,162.0,148.0,22.0,160.42857142857142,156.1
2022-06-03,S001,P0007,Toys,West,468,182,119,181.32,26.56,0,Sunny,0,28.96,Summer,2022,6,3,4,22,0,34.0,91.0,87.0,1.0,142.14285714285714,156.5
2022-06-04,S001,P0007,Clothing,East,457,151,172,170.99,33.07,0,Cloudy,1,34.65,Spring,2022,6,4,5,22,1,182.0,240.0,8.0,132.0,155.14285714285714,162.53333333333333
2022-06-05,S001,P0007,Toys,North,102,47,40,53.27,54.73,10,Rainy,0,50.19,Autumn,2022,6,5,6,22,1,151.0,45.0,61.0,198.0,142.42857142857142,163.16666666666666
2022-06-06,S001,P0007,Electronics,South,221,28,80,46.99,60.69,20,Cloudy,0,62.13,Autumn,2022,6,6,0,23,0,47.0,65.0,112.0,270.0,142.71428571428572,158.13333333333333
2022-06-07,S001,P0007,Furniture,West,245,23,53,35.95,31.0,15,Snowy,1,30.99,Autumn,2022,6,7,1,23,0,28.0,440.0,231.0,88.0,137.42857142857142,150.06666666666666
2022-06-08,S001,P0007,Furniture,North,112,23,176,30.25,32.56,15,Cloudy,1,33.06,Autumn,2022,6,8,2,23,0,23.0,80.0,354.0,193.0,77.85714285714286,147.9
2022-06-09,S001,P0007,Toys,East,301,145,92,164.64,26.8,5,Cloudy,1,27.35,Summer,2022,6,9,3,23,0,23.0,34.0,162.0,67.0,69.71428571428571,142.23333333333332
2022-06-10,S001,P0007,Groceries,West,61,34,190,43.87,72.06,20,Snowy,1,69.35,Summer,2022,6,10,4,23,0,145.0,182.0,91.0,78.0,85.57142857142857,144.83333333333334
2022-06-11,S001,P0007,Toys,South,324,231,70,233.74,35.95,20,Cloudy,0,40.58,Autumn,2022,6,11,5,23,1,34.0,151.0,240.0,14.0,64.42857142857143,143.36666666666667
2022-06-12,S001,P0007,Toys,East,388,172,59,180.86,86.77,15,Sunny,0,88.3,Autumn,2022,6,12,6,23,1,231.0,47.0,45.0,161.0,75.85714285714286,150.6
2022-06-13,S001,P0007,Electronics,West,159,135,115,141.95,19.92,0,Rainy,1,19.45,Spring,2022,6,13,0,24,0,172.0,28.0,65.0,369.0,93.71428571428571,150.96666666666667
2022-06-14,S001,P0007,Toys,North,249,110,166,123.01,43.21,10,Sunny,0,40.1,Autumn,2022,6,14,1,24,0,135.0,23.0,440.0,303.0,109.0,143.16666666666666
2022-06-15,S001,P0007,Clothing,East,286,117,136,112.15,98.49,0,Rainy,0,100.24,Spring,2022,6,15,2,24,0,110.0,23.0,80.0,177.0,121.42857142857143,136.73333333333332
2022-06-16,S001,P0007,Clothing,West,419,124,158,118.0,84.81,20,Snowy,0,85.63,Spring,2022,6,16,3,24,0,117.0,145.0,34.0,353.0,134.85714285714286,134.73333333333332
2022-06-17,S001,P0007,Furniture,East,259,179,166,183.95,43.75,10,Cloudy,0,48.65,Winter,2022,6,17,4,24,0,124.0,34.0,182.0,133.0,131.85714285714286,127.1
2022-06-18,S001,P0007,Toys,East,190,170,42,183.11,16.98,10,Rainy,1,17.44,Summer,2022,6,18,5,24,1,179.0,231.0,151.0,148.0,152.57142857142858,128.63333333333333
2022-06-19,S001,P0007,Furniture,South,356,346,46,339.3,49.04,15,Cloudy,0,48.19,Autumn,2022,6,19,6,24,1,170.0,172.0,47.0,87.0,143.85714285714286,129.36666666666667
2022-06-20,S001,P0007,Clothing,West,470,447,142,465.35,41.71,0,Cloudy,1,46.14,Summer,2022,6,20,0,25,0,346.0,135.0,28.0,8.0,168.71428571428572,138.0
2022-06-21,S001,P0007,Groceries,West,278,116,69,135.27,83.41,20,Cloudy,0,85.38,Spring,2022,6,21,1,25,0,447.0,110.0,23.0,61.0,213.28571428571428,152.63333333333333
2022-06-22,S001,P0007,Electronics,West,292,277,55,295.43,69.87,0,Cloudy,1,66.32,Winter,2022,6,22,2,25,0,116.0,117.0,23.0,112.0,214.14285714285714,154.46666666666667
2022-06-23,S001,P0007,Groceries,East,386,174,76,182.06,36.89,0,Rainy,0,36.3,Summer,2022,6,23,3,25,0,277.0,124.0,145.0,231.0,237.0,159.96666666666667
2022-06-24,S001,P0007,Electronics,South,451,307,26,310.11,92.7,10,Rainy,1,90.6,Summer,2022,6,24,4,25,0,174.0,179.0,34.0,354.0,244.14285714285714,158.06666666666666
2022-06-25,S001,P0007,Clothing,North,216,169,163,172.18,78.3,15,Snowy,1,81.19,Autumn,2022,6,25,5,25,1,307.0,170.0,231.0,162.0,262.42857142857144,156.5
2022-06-26,S001,P0007,Clothing,South,392,77,120,68.18,62.15,20,Rainy,1,63.21,Autumn,2022,6,26,6,25,1,169.0,346.0,172.0,91.0,262.2857142857143,156.73333333333332
2022-06-27,S001,P0007,Furniture,West,393,28,36,39.25,30.96,10,Sunny,0,29.09,Winter,2022,6,27,0,26,0,77.0,447.0,135.0,240.0,223.85714285714286,156.26666666666668
2022-06-28,S001,P0007,Clothing,East,238,211,127,221.72,83.48,10,Rainy,0,81.38,Winter,2022,6,28,1,26,0,28.0,116.0,110.0,45.0,164.0,149.2
2022-06-29,S001,P0007,Toys,South,340,144,182,150.99,12.43,15,Snowy,1,8.05,Spring,2022,6,29,2,26,0,211.0,277.0,117.0,65.0,177.57142857142858,154.73333333333332
2022-06-30,S001,P0007,Toys,North,95,68,83,72.21,83.15,5,Sunny,1,83.69,Winter,2022,6,30,3,26,0,144.0,174.0,124.0,440.0,158.57142857142858,157.36666666666667
2022-07-01,S001,P0007,Clothing,West,53,1,71,0.15,75.26,10,Rainy,0,73.42,Spring,2022,7,1,4,26,0,68.0,307.0,179.0,80.0,143.42857142857142,144.96666666666667
2022-07-02,S001,P0007,Toys,East,222,142,134,134.96,72.67,5,Sunny,0,69.84,Summer,2022,7,2,5,26,1,1.0,169.0,170.0,34.0,99.71428571428571,142.33333333333334
2022-07-03,S001,P0007,Toys,North,414,152,51,162.52,50.72,15,Cloudy,0,53.93,Spring,2022,7,3,6,26,1,142.0,77.0,346.0,182.0,95.85714285714286,145.93333333333334
2022-07-04,S001,P0007,Electronics,West,114,108,87,110.42,96.85,15,Cloudy,1,100.03,Autumn,2022,7,4,0,27,0,152.0,28.0,447.0,151.0,106.57142857142857,144.93333333333334
2022-07-05,S001,P0007,Electronics,North,250,118,43,117.66,30.97,5,Sunny,0,34.93,Winter,2022,7,5,1,27,0,108.0,211.0,116.0,47.0,118.0,143.5
2022-07-06,S001,P0007,Furniture,West,412,262,173,276.1,59.71,0,Sunny,0,55.13,Winter,2022,7,6,2,27,0,118.0,144.0,277.0,28.0,104.71428571428571,145.86666666666667
2022-07-07,S001,P0007,Groceries,North,291,237,137,256.45,91.95,5,Sunny,1,95.14,Autumn,2022,7,7,3,27,0,262.0,68.0,174.0,23.0,121.57142857142857,153.66666666666666
2022-07-08,S001,P0007,Furniture,South,369,246,97,237.85,37.05,5,Rainy,0,40.75,Summer,2022,7,8,4,27,0,237.0,1.0,307.0,23.0,145.71428571428572,160.8
2022-07-09,S001,P0007,Clothing,South,194,0,35,4.05,86.66,15,Snowy,0,85.97,Winter,2022,7,9,5,27,1,246.0,142.0,169.0,145.0,180.71428571428572,168.23333333333332
2022-07-10,S001,P0007,Electronics,West,308,122,86,115.89,45.69,10,Cloudy,1,44.78,Winter,2022,7,10,6,27,1,0.0,152.0,77.0,34.0,160.42857142857142,163.4
2022-07-11,S001,P0007,Electronics,West,165,107,90,113.97,20.84,5,Sunny,1,16.23,Spring,2022,7,11,0,28,0,122.0,108.0,28.0,231.0,156.14285714285714,166.33333333333334
2022-07-12,S001,P0007,Groceries,North,443,213,130,229.6,91.97,10,Rainy,1,89.87,Winter,2022,7,12,1,28,0,107.0,118.0,211.0,172.0,156.0,162.2
2022-07-13,S001,P0007,Furniture,East,140,53,73,44.77,69.68,15,Sunny,0,70.59,Summer,2022,7,13,2,28,0,213.0,262.0,144.0,135.0,169.57142857142858,163.56666666666666
2022-07-14,S001,P0007,Furniture,West,389,202,116,217.53,58.66,0,Sunny,1,56.85,Summer,2022,7,14,3,28,0,53.0,237.0,68.0,110.0,139.71428571428572,160.83333333333334
2022-07-15,S001,P0007,Electronics,South,227,76,166,73.34,61.53,10,Rainy,0,60.44,Summer,2022,7,15,4,28,0,202.0,246.0,1.0,117.0,134.71428571428572,163.9
2022-07-16,S001,P0007,Toys,East,489,11,196,16.92,20.37,15,Rainy,0,23.05,Summer,2022,7,16,5,28,1,76.0,0.0,142.0,124.0,110.42857142857143,162.53333333333333
2022-07-17,S001,P0007,Toys,South,445,81,188,98.58,83.92,15,Sunny,1,83.53,Winter,2022,7,17,6,28,1,11.0,122.0,152.0,179.0,112.0,158.76666666666668
2022-07-18,S001,P0007,Groceries,West,371,32,95,28.21,64.62,20,Rainy,0,60.59,Summer,2022,7,18,0,29,0,81.0,107.0,108.0,170.0,106.14285714285714,155.5
2022-07-19,S001,P0007,Toys,North,116,41,75,50.01,84.61,0,Sunny,0,86.17,Winter,2022,7,19,1,29,0,32.0,213.0,118.0,346.0,95.42857142857143,150.9
2022-07-20,S001,P0007,Toys,South,201,133,34,144.47,45.64,0,Snowy,1,41.45,Spring,2022,7,20,2,29,0,41.0,53.0,262.0,447.0,70.85714285714286,140.73333333333332
2022-07-21,S001,P0007,Toys,North,266,166,96,178.15,76.8,0,Rainy,1,80.39,Winter,2022,7,21,3,29,0,133.0,202.0,237.0,116.0,82.28571428571429,130.26666666666668
2022-07-22,S001,P0007,Toys,North,99,44,28,38.74,49.55,20,Cloudy,0,44.57,Winter,2022,7,22,4,29,0,166.0,76.0,246.0,277.0,77.14285714285714,131.93333333333334
2022-07-23,S001,P0007,Furniture,East,338,269,146,266.24,72.82,10,Snowy,0,68.24,Summer,2022,7,23,5,29,1,44.0,11.0,0.0,174.0,72.57142857142857,124.16666666666667
2022-07-24,S001,P0007,Electronics,West,56,31,48,35.18,97.03,0,Rainy,0,92.84,Autumn,2022,7,24,6,29,1,269.0,81.0,122.0,307.0,109.42857142857143,127.33333333333333
2022-07-25,S001,P0007,Electronics,East,107,55,174,47.09,19.36,5,Snowy,1,22.33,Spring,2022,7,25,0,30,0,31.0,32.0,107.0,169.0,102.28571428571429,118.13333333333334
2022-07-26,S001,P0007,Toys,West,290,96,127,94.53,39.72,5,Rainy,0,44.22,Winter,2022,7,26,1,30,0,55.0,41.0,213.0,77.0,105.57142857142857,114.33333333333333
2022-07-27,S001,P0007,Clothing,West,221,133,183,149.45,69.74,15,Snowy,1,74.32,Summer,2022,7,27,2,30,0,96.0,133.0,53.0,28.0,113.42857142857143,114.96666666666667
2022-07-28,S001,P0007,Electronics,North,429,181,121,187.67,33.93,10,Snowy,1,35.42,Summer,2022,7,28,3,30,0,133.0,166.0,202.0,211.0,113.42857142857143,118.46666666666667
2022-07-29,S001,P0007,Clothing,West,228,185,86,183.51,11.59,20,Sunny,1,7.56,Winter,2022,7,29,4,30,0,181.0,44.0,76.0,144.0,115.57142857142857,117.46666666666667
2022-07-30,S001,P0007,Electronics,South,219,50,118,40.26,64.54,0,Cloudy,1,61.18,Spring,2022,7,30,5,30,1,185.0,269.0,11.0,68.0,135.71428571428572,118.83333333333333
2022-07-31,S001,P0007,Toys,East,393,240,30,230.57,99.39,15,Rainy,1,102.47,Summer,2022,7,31,6,30,1,50.0,31.0,81.0,1.0,104.42857142857143,118.23333333333333
2022-08-01,S001,P0007,Groceries,North,204,128,181,123.49,27.04,0,Snowy,1,28.26,Spring,2022,8,1,0,31,0,240.0,55.0,32.0,142.0,134.28571428571428,126.2
2022-08-02,S001,P0007,Groceries,North,424,225,34,217.56,93.76,5,Sunny,0,89.53,Autumn,2022,8,2,1,31,0,128.0,96.0,41.0,152.0,144.71428571428572,125.73333333333333
2022-08-03,S001,P0007,Electronics,East,452,425,112,434.26,11.83,20,Cloudy,1,13.84,Summer,2022,8,3,2,31,0,225.0,133.0,133.0,108.0,163.14285714285714,128.16666666666666
2022-08-04,S001,P0007,Clothing,East,402,274,59,275.51,25.12,20,Cloudy,1,27.67,Summer,2022,8,4,3,31,0,425.0,181.0,166.0,118.0,204.85714285714286,138.73333333333332
2022-08-05,S001,P0007,Toys,South,429,378,69,385.12,40.28,5,Cloudy,1,45.2,Summer,2022,8,5,4,31,0,274.0,185.0,44.0,262.0,218.14285714285714,143.93333333333334
2022-08-06,S001,P0007,Clothing,North,220,212,91,202.63,82.78,0,Sunny,0,84.56,Winter,2022,8,6,5,31,1,378.0,50.0,269.0,237.0,245.71428571428572,147.8
2022-08-07,S001,P0007,Groceries,East,203,105,67,104.73,94.32,20,Cloudy,0,95.63,Winter,2022,8,7,6,31,1,212.0,240.0,31.0,246.0,268.85714285714283,146.96666666666667
2022-08-08,S001,P0007,Toys,East,312,182,165,198.39,45.77,0,Snowy,0,40.97,Spring,2022,8,8,0,32,0,105.0,128.0,55.0,0.0,249.57142857142858,142.26666666666668
2022-08-09,S001,P0007,Electronics,North,170,11,131,2.27,85.23,15,Sunny,0,80.94,Summer,2022,8,9,1,32,0,182.0,225.0,96.0,122.0,257.2857142857143,148.33333333333334
2022-08-10,S001,P0007,Electronics,North,240,128,164,143.35,12.6,0,Rainy,1,16.89,Spring,2022,8,10,2,32,0,11.0,425.0,133.0,107.0,226.71428571428572,144.63333333333333
2022-08-11,S001,P0007,Electronics,East,276,76,141,76.56,58.57,15,Cloudy,1,59.32,Summer,2022,8,11,3,32,0,128.0,274.0,181.0,213.0,184.28571428571428,145.33333333333334
2022-08-12,S001,P0007,Clothing,East,484,203,180,208.13,93.92,10,Snowy,1,94.3,Spring,2022,8,12,4,32,0,76.0,378.0,185.0,53.0,156.0,140.76666666666668
2022-08-13,S001,P0007,Clothing,West,294,94,25,92.31,81.73,5,Sunny,0,84.78,Summer,2022,8,13,5,32,1,203.0,212.0,50.0,202.0,131.0,145.76666666666668
2022-08-14,S001,P0007,Toys,East,301,261,78,275.0,32.85,0,Snowy,0,35.31,Autumn,2022,8,14,6,32,1,94.0,105.0,240.0,76.0,114.14285714285714,142.16666666666666
2022-08-15,S001,P0007,Electronics,South,454,421,54,415.08,21.44,10,Sunny,1,25.3,Winter,2022,8,15,0,33,0,261.0,182.0,128.0,11.0,136.42857142857142,148.33333333333334
2022-08-16,S001,P0007,Electronics,South,410,155,66,163.75,63.72,5,Sunny,0,68.19,Winter,2022,8,16,1,33,0,421.0,11.0,225.0,81.0,170.57142857142858,162.0
2022-08-17,S001,P0007,Toys,West,354,262,96,260.72,93.58,15,Snowy,1,90.16,Autumn,2022,8,17,2,33,0,155.0,128.0,425.0,32.0,191.14285714285714,164.46666666666667
2022-08-18,S001,P0007,Toys,North,428,85,126,79.37,13.58,10,Sunny,0,14.79,Winter,2022,8,18,3,33,0,262.0,76.0,274.0,41.0,210.28571428571428,172.13333333333333
2022-08-19,S001,P0007,Electronics,West,356,76,142,81.34,80.14,20,Sunny,0,78.54,Winter,2022,8,19,4,33,0,85.0,203.0,378.0,133.0,211.57142857142858,173.6
2022-08-20,S001,P0007,Toys,East,320,109,84,99.51,25.4,15,Rainy,0,27.29,Summer,2022,8,20,5,33,1,76.0,94.0,212.0,166.0,193.42857142857142,171.7
2022-08-21,S001,P0007,Electronics,West,142,83,92,88.43,29.43,10,Rainy,0,32.86,Summer,2022,8,21,6,33,1,109.0,261.0,105.0,44.0,195.57142857142858,169.8
2022-08-22,S001,P0007,Furniture,North,210,138,56,147.58,82.86,5,Snowy,0,79.5,Autumn,2022,8,22,0,34,0,83.0,421.0,182.0,269.0,170.14285714285714,171.1
2022-08-23,S001,P0007,Toys,North,137,12,126,27.23,40.18,0,Cloudy,1,36.08,Autumn,2022,8,23,1,34,0,138.0,155.0,11.0,31.0,129.71428571428572,166.73333333333332
2022-08-24,S001,P0007,Toys,South,461,319,99,324.41,28.6,20,Rainy,0,24.06,Summer,2022,8,24,2,34,0,12.0,262.0,128.0,55.0,109.28571428571429,166.1
2022-08-25,S001,P0007,Furniture,South,267,191,196,200.4,32.39,0,Cloudy,0,29.05,Autumn,2022,8,25,3,34,0,319.0,85.0,76.0,96.0,117.42857142857143,174.9
2022-08-26,S001,P0007,Electronics,East,459,31,31,26.44,25.7,0,Sunny,0,21.51,Spring,2022,8,26,4,34,0,191.0,76.0,203.0,133.0,132.57142857142858,178.06666666666666
2022-08-27,S001,P0007,Groceries,West,491,339,111,339.02,96.6,5,Cloudy,0,98.59,Spring,2022,8,27,5,34,1,31.0,109.0,94.0,181.0,126.14285714285714,174.66666666666666
2022-08-28,S001,P0007,Furniture,East,189,72,189,81.42,77.57,5,Snowy,0,75.6,Autumn,2022,8,28,6,34,1,339.0,83.0,261.0,185.0,159.0,179.93333333333334
2022-08-29,S001,P0007,Furniture,West,313,222,21,236.25,11.07,20,Rainy,1,10.28,Autumn,2022,8,29,0,35,0,72.0,138.0,421.0,50.0,157.42857142857142,176.16666666666666
2022-08-30,S001,P0007,Groceries,North,245,211,146,204.7,93.35,20,Cloudy,1,94.29,Autumn,2022,8,30,1,35,0,222.0,12.0,155.0,240.0,169.42857142857142,181.9
2022-08-31,S001,P0007,Clothing,North,154,153,164,147.05,99.18,5,Cloudy,1,96.74,Summer,2022,8,31,2,35,0,211.0,319.0,262.0,128.0,197.85714285714286,180.93333333333334
2022-09-01,S001,P0007,Electronics,South,207,198,158,209.86,54.52,20,Sunny,1,52.81,Summer,2022,9,1,3,35,0,153.0,191.0,85.0,225.0,174.14285714285714,181.76666666666668
2022-09-02,S001,P0007,Electronics,East,131,23,85,25.83,37.48,20,Cloudy,0,35.26,Winter,2022,9,2,4,35,0,198.0,31.0,76.0,425.0,175.14285714285714,180.86666666666667
2022-09-03,S001,P0007,Electronics,West,352,131,148,127.65,74.85,20,Rainy,0,78.81,Winter,2022,9,3,5,35,1,23.0,339.0,109.0,274.0,174.0,167.46666666666667
2022-09-04,S001,P0007,Furniture,North,412,389,58,395.03,64.27,20,Rainy,0,69.16,Autumn,2022,9,4,6,35,1,131.0,72.0,83.0,378.0,144.28571428571428,162.7
2022-09-05,S001,P0007,Electronics,East,94,47,186,50.9,67.44,20,Snowy,1,63.85,Spring,2022,9,5,0,36,0,389.0,222.0,138.0,212.0,189.57142857142858,163.06666666666666
2022-09-06,S001,P0007,Clothing,North,166,121,146,119.67,23.64,15,Sunny,0,28.32,Spring,2022,9,6,1,36,0,47.0,211.0,12.0,105.0,164.57142857142858,157.56666666666666
2022-09-07,S001,P0007,Toys,South,298,101,180,114.97,14.03,5,Sunny,1,10.91,Autumn,2022,9,7,2,36,0,121.0,153.0,319.0,182.0,151.71428571428572,158.1
2022-09-08,S001,P0007,Toys,South,357,142,194,159.95,99.81,5,Snowy,0,94.82,Summer,2022,9,8,3,36,0,101.0,198.0,191.0,11.0,144.28571428571428,155.4
2022-09-09,S001,P0007,Furniture,East,381,222,74,225.11,42.74,0,Rainy,0,45.58,Autumn,2022,9,9,4,36,0,142.0,23.0,31.0,128.0,136.28571428571428,159.76666666666668
2022-09-10,S001,P0007,Toys,West,191,190,117,209.66,37.8,20,Snowy,0,38.49,Winter,2022,9,10,5,36,1,222.0,131.0,339.0,76.0,164.71428571428572,162.9
2022-09-11,S001,P0007,Groceries,South,376,51,34,55.87,64.36,10,Sunny,0,60.42,Autumn,2022,9,11,6,36,1,190.0,389.0,72.0,203.0,173.14285714285714,166.7
2022-09-12,S001,P0007,Electronics,West,232,64,138,65.86,91.14,15,Rainy,1,95.89,Summer,2022,9,12,0,37,0,51.0,47.0,222.0,94.0,124.85714285714286,161.63333333333333
2022-09-13,S001,P0007,Toys,West,420,120,180,120.94,11.2,20,Rainy,1,12.93,Autumn,2022,9,13,1,37,0,64.0,121.0,211.0,261.0,127.28571428571429,160.63333333333333
2022-09-14,S001,P0007,Electronics,West,330,86,57,82.28,22.4,15,Snowy,0,21.94,Summer,2022,9,14,2,37,0,120.0,101.0,153.0,421.0,127.14285714285714,155.93333333333334
2022-09-15,S001,P0007,Clothing,North,86,25,33,26.33,59.81,10,Sunny,0,55.62,Autumn,2022,9,15,3,37,0,86.0,142.0,198.0,155.0,125.0,144.76666666666668
2022-09-16,S001,P0007,Clothing,South,261,259,76,267.08,30.1,0,Cloudy,1,29.71,Winter,2022,9,16,4,37,0,25.0,222.0,23.0,262.0,108.28571428571429,140.43333333333334
2022-09-17,S001,P0007,Toys,West,287,197,165,208.77,94.44,10,Sunny,1,92.43,Autumn,2022,9,17,5,37,1,259.0,190.0,131.0,85.0,113.57142857142857,140.33333333333334
2022-09-18,S001,P0007,Furniture,East,283,177,146,176.82,68.66,15,Cloudy,1,71.08,Summer,2022,9,18,6,37,1,197.0,51.0,389.0,76.0,114.57142857142857,144.06666666666666
2022-09-19,S001,P0007,Electronics,North,275,134,65,150.61,98.77,5,Snowy,1,98.57,Summer,2022,9,19,0,38,0,177.0,64.0,47.0,109.0,132.57142857142858,147.43333333333334
2022-09-20,S001,P0007,Furniture,West,404,174,172,174.92,79.24,0,Snowy,0,78.92,Autumn,2022,9,20,1,38,0,134.0,120.0,121.0,83.0,142.57142857142858,148.26666666666668
2022-09-21,S001,P0007,Groceries,West,278,12,163,25.35,92.12,10,Snowy,0,87.78,Summer,2022,9,21,2,38,0,174.0,86.0,101.0,138.0,150.28571428571428,151.3
2022-09-22,S001,P0007,Electronics,East,102,12,90,3.04,80.9,10,Sunny,0,85.9,Autumn,2022,9,22,3,38,0,12.0,25.0,142.0,12.0,139.71428571428572,147.1
2022-09-23,S001,P0007,Toys,East,476,4,61,5.83,92.88,20,Sunny,1,89.27,Spring,2022,9,23,4,38,0,12.0,259.0,222.0,319.0,137.85714285714286,147.1
2022-09-24,S001,P0007,Toys,South,262,7,59,7.34,27.42,10,Rainy,0,27.9,Autumn,2022,9,24,5,38,1,4.0,197.0,190.0,191.0,101.42857142857143,136.6
2022-09-25,S001,P0007,Clothing,West,342,42,153,56.43,98.18,20,Snowy,1,93.94,Summer,2022,9,25,6,38,1,7.0,177.0,51.0,31.0,74.28571428571429,130.46666666666667
2022-09-26,S001,P0007,Clothing,North,123,6,81,13.58,64.82,20,Cloudy,0,69.46,Spring,2022,9,26,0,39,0,42.0,134.0,64.0,339.0,55.0,130.83333333333334
2022-09-27,S001,P0007,Clothing,North,250,31,123,47.54,81.8,5,Snowy,1,80.54,Summer,2022,9,27,1,39,0,6.0,174.0,120.0,72.0,36.714285714285715,119.73333333333333
2022-09-28,S001,P0007,Furniture,North,191,32,110,40.86,43.16,5,Cloudy,1,43.03,Spring,2022,9,28,2,39,0,31.0,12.0,86.0,222.0,16.285714285714285,118.36666666666666
2022-09-29,S001,P0007,Toys,South,320,114,115,124.78,30.06,10,Rainy,1,30.21,Summer,2022,9,29,3,39,0,32.0,12.0,25.0,211.0,19.142857142857142,112.03333333333333
2022-09-30,S001,P0007,Clothing,South,475,16,103,12.66,47.33,0,Cloudy,1,44.69,Spring,2022,9,30,4,39,0,114.0,4.0,259.0,153.0,33.714285714285715,108.8
2022-10-01,S001,P0007,Groceries,North,164,86,46,83.48,50.72,5,Cloudy,0,54.23,Autumn,2022,10,1,5,39,1,16.0,7.0,197.0,198.0,35.42857142857143,104.23333333333333
2022-10-02,S001,P0007,Groceries,West,412,382,59,377.78,17.98,15,Cloudy,1,20.77,Winter,2022,10,2,6,39,1,86.0,42.0,177.0,23.0,46.714285714285715,100.5
2022-10-03,S001,P0007,Electronics,North,485,387,164,398.57,46.09,0,Sunny,1,48.03,Winter,2022,10,3,0,40,0,382.0,6.0,134.0,131.0,95.28571428571429,112.46666666666667
2022-10-04,S001,P0007,Toys,North,245,62,33,69.99,74.87,0,Snowy,0,77.52,Autumn,2022,10,4,1,40,0,387.0,31.0,174.0,389.0,149.71428571428572,121.0
2022-10-05,S001,P0007,Clothing,North,58,3,79,14.42,68.78,5,Cloudy,1,65.42,Summer,2022,10,5,2,40,0,62.0,32.0,12.0,47.0,154.14285714285714,110.1
2022-10-06,S001,P0007,Clothing,South,465,401,137,409.66,41.92,10,Snowy,1,43.85,Winter,2022,10,6,3,40,0,3.0,114.0,12.0,121.0,150.0,108.63333333333334
2022-10-07,S001,P0007,Groceries,East,390,203,109,194.71,57.15,5,Cloudy,0,53.23,Winter,2022,10,7,4,40,0,401.0,16.0,4.0,101.0,191.0,117.96666666666667
2022-10-08,S001,P0007,Toys,East,254,121,180,115.79,37.07,0,Sunny,0,39.96,Winter,2022,10,8,5,40,1,203.0,86.0,7.0,142.0,217.71428571428572,121.36666666666666
2022-10-09,S001,P0007,Groceries,South,288,236,187,234.75,67.9,10,Rainy,0,70.15,Spring,2022,10,9,6,40,1,121.0,382.0,42.0,222.0,222.71428571428572,120.66666666666667
2022-10-10,S001,P0007,Electronics,West,263,261,105,266.98,96.37,15,Rainy,0,92.15,Autumn,2022,10,10,0,41,0,236.0,387.0,6.0,190.0,201.85714285714286,121.13333333333334
2022-10-11,S001,P0007,Toys,West,146,81,67,90.07,70.35,0,Snowy,1,73.94,Spring,2022,10,11,1,41,0,261.0,62.0,31.0,51.0,183.85714285714286,123.5
2022-10-12,S001,P0007,Furniture,West,376,65,124,65.57,41.25,5,Sunny,1,41.8,Winter,2022,10,12,2,41,0,81.0,3.0,32.0,64.0,186.57142857142858,124.5
2022-10-13,S001,P0007,Furniture,North,149,11,102,8.34,51.07,10,Sunny,1,47.4,Winter,2022,10,13,3,41,0,65.0,401.0,114.0,120.0,195.42857142857142,124.53333333333333
2022-10-14,S001,P0007,Clothing,North,460,391,84,389.17,74.65,5,Sunny,1,79.15,Spring,2022,10,14,4,41,0,11.0,203.0,16.0,86.0,139.71428571428572,120.9
2022-10-15,S001,P0007,Clothing,North,359,150,67,149.68,46.01,0,Rainy,1,50.13,Autumn,2022,10,15,5,41,1,391.0,121.0,86.0,25.0,166.57142857142858,131.06666666666666
2022-10-16,S001,P0007,Clothing,North,479,25,167,28.65,59.23,10,Rainy,1,56.35,Summer,2022,10,16,6,41,1,150.0,236.0,382.0,259.0,170.71428571428572,135.23333333333332
2022-10-17,S001,P0007,Electronics,South,168,73,85,74.42,17.94,15,Rainy,1,16.19,Spring,2022,10,17,0,42,0,25.0,261.0,387.0,197.0,140.57142857142858,127.43333333333334
2022-10-18,S001,P0007,Clothing,North,70,46,47,51.1,58.62,10,Cloudy,1,57.33,Winter,2022,10,18,1,42,0,73.0,81.0,62.0,177.0,113.71428571428571,123.3
